"launch_date","recalls_number","manufacturer_ref","defect","make","model","build_start","build_end"
"08/06/2015","R/2015/109","0016970100","The in tank fuel pump may contain sub components that have not been correctly nickel plated. This may cause excessive friction leading to the fuel pump being inoperative. The driver may experience a no start condition or in the worst case an engine stall. A warning lamp and error message will display. Steering and brakes will still function.","BMW","4 SEPIES","01/09/2013","30/04/2014"
"08/06/2015","R/2015/109","0016970100","The in tank fuel pump may contain sub components that have not been correctly nickel plated. This may cause excessive friction leading to the fuel pump being inoperative. The driver may experience a no start condition or in the worst case an engine stall. A warning lamp and error message will display. Steering and brakes will still function.","BMW","4 SEPIES","01/09/2013","30/04/2014"
"23/12/2004","R/2005/001","","Mechanical loads exerted on the back-rest heating element of the front seats  when persons enter or exit the vehicle  may result in damage to the door side contact line in the back-rest padding. In the event that this causes a break of a contact line  the damaged area may overheat to unacceptable levels with the heater switched on. It would then not be possible to rule out the risk of minor burns to the occupants clothes  and possibly their skin.","BMW","7 SERIES","25/09/2002","09/06/2004"
"23/12/2004","R/2005/001","","Mechanical loads exerted on the back-rest heating element of the front seats  when persons enter or exit the vehicle  may result in damage to the door side contact line in the back-rest padding. In the event that this causes a break of a contact line  the damaged area may overheat to unacceptable levels with the heater switched on. It would then not be possible to rule out the risk of minor burns to the occupants clothes  and possibly their skin.","BMW","5 SERIES","25/09/2002","09/06/2004"
"22/03/2010","R/2010/024","C209","It has been identified that the wheel studs of Hendrickson axles fitted with 17.5 inch wheels were tightened to a torque which was higher than that specified. It is therefore possible that the wheel studs have stretched. In this condition the wheel may no longer be secure.","MERCEDES BENZ","AXOR","01/01/2008","31/12/2009"
"27/09/93","R/1993/060","","There is a possibility that one or both of the brackets which attach the tailgate struts to the body 'C' pillars may bend allowing the strut to detach. This could permit the tailgate to close unexpectedly.","FORD","ESCORT","01/02/1990","30/07/1990"
"12/08/2019","R/2019/222","SRX1902","Possible chafing of the brake line against the engine.","MERCEDES-BENZ CARS UK LTD","V CLASS","24/04/2019","24/04/2019"
"22/01/2014","R/2013/147","SRV1400","It has been identified that the side window airbags on the Citan Crewbus are possible working to the extremes of its operating tolerance. Therefore  if the vehicle was to be involved in a collision then the airbags may not deploy correctly.","MERCEDES BENZ","CITAN","02/01/2013","18/04/2013"
"01/08/2011","R/2011/086","C260","This recall covers two defects:   1. The electrical cable may chafe at the bracket of the engine control unit.  This may cause a malfunction in some electrical systems. In a worst case the chafing could lead to a short circuit between un-fused  positive cables and the bracket with a resultant risk of fire.  2. The oil dipstick guide tube on these vehicles is used for possible oil extraction. In some circumstances it is possible engine oil can escape via the oil dip stick guide creating a fire risk.","MERCEDES BENZ","ACTROS RANGE","01/01/2008","31/12/2010"
"10/11/2008","R/2008/148","P118","The SAM unit may become unreliable due to moisture in a transistor due to incorrect storage. In extreme cases  various electrical functions may be affected  such as front lights  indicators  wipers  steering column adjustment and centre console lights","MERCEDES BENZ","S CLASS","01/01/2007","31/12/2007"
"10/11/2008","R/2008/148","P118","The SAM unit may become unreliable due to moisture in a transistor due to incorrect storage. In extreme cases  various electrical functions may be affected  such as front lights  indicators  wipers  steering column adjustment and centre console lights","MERCEDES BENZ","CL CLASS","01/01/2007","31/12/2007"
"09/10/2017","R/2017/263","SRL1717","The rear axle casings may crack and oil may leak.In extreme cases the axle casing may fail.","MERCEDES-BENZ TRUCKS UK LTD","ACTROS 963","12/02/2014","22/02/2014"
"10/04/2017","R/2017/106","0032480200","On some of the vehicles affected by this recall the driver's air bag inflator may rupture during deployment. Metal shards may pass through the air bag material  and cause injury to occupants.","BMW","DRIVERS AIRBAG INFLATOR","02/06/2000","29/12/2001"
"10/04/2017","R/2017/106","0032480200","On some of the vehicles affected by this recall the driver's air bag inflator may rupture during deployment. Metal shards may pass through the air bag material  and cause injury to occupants.","BMW","DRIVERS AIRBAG INFLATOR","01/09/2000","28/02/2002"
"10/04/2017","R/2017/106","0032480200","On some of the vehicles affected by this recall the driver's air bag inflator may rupture during deployment. Metal shards may pass through the air bag material  and cause injury to occupants.","BMW","DRIVERS AIRBAG INFLATOR","18/07/2000","31/01/2003"
"27/06/94","RM/94/004","","As a consequence of arduous off-road use  the bearing pin locating the swinging arm on the rear axle and the locating bolt nut on the front suspension telelever arm may loosen.","BMW MOTORCYCLES","R SERIES","01/01/1994","31/05/1994"
"04/08/2018","R/2018/164","SRV1802","Spot welds on the front side wall that join the door frame with the hinge reinforcements behind it  might not have been applied ","MERCEDES-BENZ VANS UK LTD","SPRINTER 906","15/09/2017","16/10/2017"
"04/08/2018","R/2018/164","SRV1802","Spot welds on the front side wall that join the door frame with the hinge reinforcements behind it  might not have been applied ","MERCEDES-BENZ VANS UK LTD","SPRINTER 906","15/09/2017","16/10/2017"
"04/08/2018","R/2018/164","SRV1802","Spot welds on the front side wall that join the door frame with the hinge reinforcements behind it  might not have been applied ","MERCEDES-BENZ VANS UK LTD","SPRINTER 906","15/09/2017","16/10/2017"
"04/08/2018","R/2018/164","SRV1802","Spot welds on the front side wall that join the door frame with the hinge reinforcements behind it  might not have been applied ","MERCEDES-BENZ VANS UK LTD","SPRINTER 906","15/09/2017","16/10/2017"
"04/08/2018","R/2018/164","SRV1802","Spot welds on the front side wall that join the door frame with the hinge reinforcements behind it  might not have been applied ","MERCEDES-BENZ VANS UK LTD","SPRINTER 906","15/09/2017","16/10/2017"
"04/08/2018","R/2018/164","SRV1802","Spot welds on the front side wall that join the door frame with the hinge reinforcements behind it  might not have been applied ","MERCEDES-BENZ VANS UK LTD","SPRINTER 906","15/09/2017","16/10/2017"
"04/08/2018","R/2018/164","SRV1802","Spot welds on the front side wall that join the door frame with the hinge reinforcements behind it  might not have been applied ","MERCEDES-BENZ VANS UK LTD","SPRINTER 906","15/09/2017","16/10/2017"
"04/08/2018","R/2018/164","SRV1802","Spot welds on the front side wall that join the door frame with the hinge reinforcements behind it  might not have been applied ","MERCEDES-BENZ VANS UK LTD","SPRINTER 906","15/09/2017","16/10/2017"
"04/08/2018","R/2018/164","SRV1802","Spot welds on the front side wall that join the door frame with the hinge reinforcements behind it  might not have been applied ","MERCEDES-BENZ VANS UK LTD","SPRINTER 906","15/09/2017","16/10/2017"
"16/01/2015","R/2014/182","SRPC1500","On certain diesel engines the  'O' ring may not have been produced to the correct specification. This may allow oil to leak and contaminate the environment. If excessive oil is lost engine damage may occur.","MERCEDES BENZ","SPRINTER","01/02/2014","30/11/2014"
"16/01/2015","R/2014/182","SRPC1500","On certain diesel engines the  'O' ring may not have been produced to the correct specification. This may allow oil to leak and contaminate the environment. If excessive oil is lost engine damage may occur.","MERCEDES BENZ","E CLASS","01/02/2014","30/11/2014"
"16/01/2015","R/2014/182","SRPC1500","On certain diesel engines the  'O' ring may not have been produced to the correct specification. This may allow oil to leak and contaminate the environment. If excessive oil is lost engine damage may occur.","MERCEDES BENZ","A CLASS","01/02/2014","30/11/2014"
"16/01/2015","R/2014/182","SRPC1500","On certain diesel engines the  'O' ring may not have been produced to the correct specification. This may allow oil to leak and contaminate the environment. If excessive oil is lost engine damage may occur.","MERCEDES BENZ","CLS","01/02/2014","30/11/2014"
"16/01/2015","R/2014/182","SRPC1500","On certain diesel engines the  'O' ring may not have been produced to the correct specification. This may allow oil to leak and contaminate the environment. If excessive oil is lost engine damage may occur.","MERCEDES BENZ","M CLASS","01/02/2014","30/11/2014"
"16/01/2015","R/2014/182","SRPC1500","On certain diesel engines the  'O' ring may not have been produced to the correct specification. This may allow oil to leak and contaminate the environment. If excessive oil is lost engine damage may occur.","MERCEDES BENZ","SLK-CLASS","01/02/2014","30/11/2014"
"16/01/2015","R/2014/182","SRPC1500","On certain diesel engines the  'O' ring may not have been produced to the correct specification. This may allow oil to leak and contaminate the environment. If excessive oil is lost engine damage may occur.","MERCEDES BENZ","C CLASS","01/02/2014","30/11/2014"
"16/01/2015","R/2014/182","SRPC1500","On certain diesel engines the  'O' ring may not have been produced to the correct specification. This may allow oil to leak and contaminate the environment. If excessive oil is lost engine damage may occur.","MERCEDES BENZ","CLA","01/02/2014","30/11/2014"
"16/01/2015","R/2014/182","SRPC1500","On certain diesel engines the  'O' ring may not have been produced to the correct specification. This may allow oil to leak and contaminate the environment. If excessive oil is lost engine damage may occur.","MERCEDES BENZ","GLA","01/02/2014","30/11/2014"
"16/01/2015","R/2014/182","SRPC1500","On certain diesel engines the  'O' ring may not have been produced to the correct specification. This may allow oil to leak and contaminate the environment. If excessive oil is lost engine damage may occur.","MERCEDES BENZ","B CLASS","01/02/2014","30/11/2014"
"06/09/2016","R/2016/190","SRPC1618","A high pressure fuel line to the fuel pump may work looses and allow diesel to leak","MERCEDES BENZ","C CLASS","01/12/2013","30/04/2016"
"06/09/2016","R/2016/190","SRPC1618","A high pressure fuel line to the fuel pump may work looses and allow diesel to leak","MERCEDES BENZ","C CLASS","01/12/2013","30/04/2016"
